ATFD_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,NOM_type,ATFD_type,FANOUT_type,NOMNAMM_type,NIM_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,LOC_package,NOM_package,is_switch_statements
3.0,5.0,47.0,8.0,17.0,23.0,0.5,3.0,24.0,3.0,12.0,0.25,24.0,3.0,5.0,22.0,20.0,420.0,391.0,686.0,0.261904762,14.0,72.0,48.0,0.836956522,0.913043478,45.0,2.0,2.045454545,26.0,480.0,9366.0,498.0,0.0
1.0,5.0,98.0,16.0,21.0,26.0,0.75,4.0,19.0,3.0,7.0,0.571428571,51.0,19.0,16.0,37.0,124.0,1783.0,1508.0,4853.0,0.084163898,29.0,249.0,169.0,0.961666667,0.581395349,139.0,3.31372549,3.756756757,48.0,640.0,19667.0,781.0,1.0
0.0,5.0,31.0,5.0,5.0,6.0,1.0,1.0,8.0,1.0,4.0,0.25,45.0,0.0,3.0,41.0,0.0,1585.0,1519.0,958.0,0.067073171,0.0,61.0,87.0,0.9718614720000001,0.775510204,78.0,1.9333333330000002,1.902439024,48.0,640.0,19667.0,781.0,0.0
1.0,5.0,79.0,13.0,18.0,30.0,0.9090909090000001,3.0,22.0,10.0,10.0,0.3,47.0,1.0,9.0,34.0,120.0,1132.0,928.0,3933.0,0.17692307699999998,23.0,223.0,129.0,0.904347826,0.666666667,108.0,2.744680851,3.176470588,48.0,640.0,19667.0,781.0,1.0
0.0,5.0,18.0,5.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,8.0,5.0,20.0,254.0,584.0,517.0,1351.0,0.359307359,44.0,373.0,75.0,0.836956522,0.8636363640000001,66.0,3.125,3.3,46.0,1076.0,33993.0,1556.0,0.0
0.0,5.0,24.0,7.0,6.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,213.0,19.0,27.0,145.0,56.0,4827.0,3636.0,34819.0,0.022381636,46.0,373.0,576.0,0.9843300290000001,0.6237623760000001,447.0,2.704225352,3.0827586210000004,46.0,1076.0,33993.0,1556.0,0.0
0.0,5.0,49.0,9.0,10.0,10.0,0.0,5.0,12.0,0.0,6.0,0.833333333,52.0,1.0,25.0,52.0,0.0,1968.0,1968.0,6872.0,0.0,27.0,108.0,315.0,0.0,1.0,315.0,6.057692307999999,6.057692307999999,19.0,225.0,4955.0,245.0,1.0
0.0,5.0,44.0,8.0,9.0,9.0,0.0,3.0,10.0,0.0,5.0,0.6,52.0,1.0,25.0,52.0,0.0,1968.0,1968.0,6872.0,0.0,27.0,108.0,315.0,0.0,1.0,315.0,6.057692307999999,6.057692307999999,19.0,225.0,4955.0,245.0,1.0
0.0,5.0,48.0,9.0,10.0,10.0,0.0,5.0,12.0,0.0,6.0,0.833333333,52.0,1.0,25.0,52.0,0.0,1968.0,1968.0,6872.0,0.0,27.0,108.0,315.0,0.0,1.0,315.0,6.057692307999999,6.057692307999999,19.0,225.0,4955.0,245.0,1.0
0.0,5.0,35.0,8.0,13.0,13.0,0.0,2.0,8.0,0.0,4.0,0.5,52.0,1.0,25.0,52.0,0.0,1968.0,1968.0,6872.0,0.0,27.0,108.0,315.0,0.0,1.0,315.0,6.057692307999999,6.057692307999999,19.0,225.0,4955.0,245.0,0.0
0.0,5.0,30.0,8.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,166.0,166.0,0.0,0.7142857140000001,1.0,8.0,20.0,0.7142857140000001,1.0,20.0,2.5,2.5,9.0,56.0,1138.0,56.0,0.0
0.0,5.0,37.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,149.0,149.0,0.0,0.47619047600000003,1.0,8.0,22.0,0.7857142859999999,1.0,22.0,2.75,2.75,9.0,56.0,1138.0,56.0,1.0
0.0,6.0,42.0,8.0,12.0,14.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,13.0,16.0,264.0,264.0,54.0,0.444444444,8.0,37.0,29.0,0.75,1.0,29.0,2.230769231,2.230769231,39.0,564.0,9554.0,584.0,0.0
0.0,7.0,91.0,14.0,7.0,22.0,1.0,2.0,6.0,13.0,5.0,0.4,29.0,0.0,3.0,29.0,8.0,656.0,656.0,1236.0,0.6125356129999999,7.0,66.0,86.0,0.865384615,1.0,86.0,2.965517241,2.965517241,14.0,261.0,5108.0,268.0,1.0
0.0,6.0,34.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,431.0,431.0,0.0,0.0,0.0,13.0,56.0,0.0,-1.0,56.0,4.307692308,4.307692308,14.0,261.0,5108.0,268.0,1.0
1.0,6.0,94.0,14.0,23.0,33.0,0.9,5.0,18.0,9.0,8.0,0.625,19.0,1.0,7.0,13.0,240.0,469.0,364.0,368.0,0.274725275,33.0,350.0,43.0,0.8833333329999999,0.6,31.0,2.263157895,2.384615385,28.0,387.0,14624.0,551.0,1.0
3.0,6.0,198.0,40.0,42.0,52.0,0.333333333,6.0,37.0,3.0,15.0,0.4,37.0,9.0,9.0,25.0,237.0,997.0,800.0,1135.0,0.131182796,32.0,368.0,107.0,0.956790123,0.538461538,89.0,2.891891892,3.56,42.0,502.0,18042.0,690.0,1.0
0.0,6.0,49.0,7.0,7.0,7.0,0.0,1.0,2.0,0.0,1.0,1.0,25.0,0.0,2.0,25.0,17.0,562.0,562.0,116.0,0.55,10.0,46.0,61.0,0.875,0.916666667,61.0,2.44,2.44,26.0,480.0,9366.0,498.0,1.0
0.0,8.0,70.0,12.0,19.0,19.0,0.0,3.0,16.0,0.0,8.0,0.375,6.0,0.0,9.0,6.0,0.0,305.0,305.0,274.0,0.0,9.0,29.0,38.0,0.0,1.0,38.0,6.333333333,6.333333333,26.0,480.0,9366.0,498.0,1.0
0.0,8.0,68.0,12.0,16.0,16.0,0.0,2.0,12.0,0.0,6.0,0.333333333,6.0,0.0,9.0,6.0,0.0,305.0,305.0,274.0,0.0,9.0,29.0,38.0,0.0,1.0,38.0,6.333333333,6.333333333,26.0,480.0,9366.0,498.0,1.0
0.0,6.0,138.0,37.0,18.0,20.0,1.0,2.0,8.0,4.0,3.0,0.666666667,28.0,0.0,4.0,22.0,157.0,977.0,901.0,559.0,0.16239316199999998,24.0,231.0,143.0,0.8962962959999999,0.6190476189999999,137.0,5.1071428569999995,6.227272727000001,48.0,640.0,19667.0,781.0,1.0
0.0,10.0,179.0,29.0,18.0,21.0,1.0,2.0,9.0,5.0,3.0,0.666666667,28.0,0.0,4.0,22.0,157.0,977.0,901.0,559.0,0.16239316199999998,24.0,231.0,143.0,0.8962962959999999,0.6190476189999999,137.0,5.1071428569999995,6.227272727000001,48.0,640.0,19667.0,781.0,1.0
0.0,6.0,361.0,43.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,9.0,10.0,195.0,910.0,877.0,551.0,0.321428571,38.0,287.0,85.0,0.8787878790000001,0.7777777779999999,83.0,7.083333333,8.3,46.0,1076.0,33993.0,1556.0,1.0
1.0,6.0,122.0,17.0,37.0,46.0,0.857142857,7.0,35.0,6.0,12.0,0.583333333,21.0,2.0,7.0,15.0,194.0,480.0,383.0,573.0,0.258333333,38.0,295.0,48.0,0.85,0.625,40.0,2.285714286,2.666666667,46.0,1076.0,33993.0,1556.0,1.0
0.0,7.0,25.0,7.0,8.0,10.0,1.0,3.0,8.0,2.0,4.0,0.75,213.0,19.0,27.0,145.0,56.0,4827.0,3636.0,34819.0,0.022381636,46.0,373.0,576.0,0.9843300290000001,0.6237623760000001,447.0,2.704225352,3.0827586210000004,46.0,1076.0,33993.0,1556.0,0.0
1.0,7.0,60.0,13.0,18.0,22.0,0.666666667,4.0,12.0,2.0,7.0,0.571428571,213.0,19.0,27.0,145.0,56.0,4827.0,3636.0,34819.0,0.022381636,46.0,373.0,576.0,0.9843300290000001,0.6237623760000001,447.0,2.704225352,3.0827586210000004,46.0,1076.0,33993.0,1556.0,1.0
1.0,6.0,83.0,16.0,20.0,21.0,0.0,7.0,24.0,0.0,12.0,0.583333333,222.0,18.0,28.0,152.0,57.0,5381.0,4111.0,44777.0,0.022038687,43.0,384.0,682.0,0.9833600929999999,0.637681159,539.0,3.072072072,3.546052632,46.0,1076.0,33993.0,1556.0,1.0
0.0,6.0,99.0,20.0,17.0,19.0,1.0,5.0,16.0,1.0,9.0,0.5555555560000001,222.0,18.0,28.0,152.0,57.0,5381.0,4111.0,44777.0,0.022038687,43.0,384.0,682.0,0.9833600929999999,0.637681159,539.0,3.072072072,3.546052632,46.0,1076.0,33993.0,1556.0,1.0
0.0,7.0,190.0,51.0,18.0,22.0,1.0,0.0,1.0,5.0,0.0,0.0,20.0,0.0,1.0,19.0,16.0,485.0,474.0,31.0,0.175,8.0,41.0,73.0,0.885964912,0.947368421,72.0,3.65,3.789473684,3.0,31.0,883.0,33.0,1.0
0.0,7.0,110.0,28.0,15.0,19.0,1.0,0.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,6.0,32.0,226.0,215.0,9.0,0.5,9.0,65.0,35.0,0.944444444,0.857142857,34.0,5.0,5.666666667,3.0,31.0,883.0,33.0,1.0
0.0,6.0,46.0,14.0,13.0,13.0,0.0,3.0,12.0,0.0,6.0,0.5,52.0,1.0,25.0,52.0,0.0,1968.0,1968.0,6872.0,0.0,27.0,108.0,315.0,0.0,1.0,315.0,6.057692307999999,6.057692307999999,19.0,225.0,4955.0,245.0,0.0
0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,49.0,19.0,54.0,28.0,1770.0,1616.0,7157.0,0.072077922,25.0,189.0,301.0,0.96803653,0.6785714290000001,266.0,4.067567568,4.925925926000001,45.0,313.0,8348.0,385.0,0.0
0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,10.0,27.0,0.0,603.0,420.0,1266.0,0.057040997999999996,10.0,73.0,86.0,0.9523809520000001,0.58974359,61.0,2.0,2.2592592590000002,31.0,348.0,5792.0,436.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,4.0,21.0,0.0,315.0,315.0,188.0,0.040935673,5.0,26.0,50.0,0.995,1.0,50.0,2.3809523809999997,2.3809523809999997,64.0,260.0,5974.0,288.0,0.0
0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,64.0,260.0,5974.0,288.0,0.0
0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,29.0,17.0,0.0,0.17857142899999998,0.0,12.0,12.0,0.8909090909999999,0.7777777779999999,8.0,1.0,1.0,103.0,748.0,17025.0,928.0,0.0
0.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,47.0,1.0,13.0,41.0,0.0,734.0,666.0,2944.0,0.108527132,13.0,78.0,136.0,0.93115942,0.846153846,121.0,2.8936170210000003,2.9512195119999998,103.0,748.0,17025.0,928.0,0.0
1.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,26.0,19.0,54.0,12.0,1140.0,1060.0,9160.0,0.0,21.0,114.0,175.0,1.016393443,0.86440678,160.0,2.822580645,2.9629629630000003,103.0,748.0,17025.0,928.0,0.0
0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,2.0,4.0,0.0,362.0,281.0,14.0,0.176470588,2.0,22.0,28.0,0.936507937,0.21052631600000002,12.0,1.473684211,3.0,103.0,748.0,17025.0,928.0,0.0
0.0,2.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0,26.0,40.0,374.0,341.0,742.0,0.283333333,5.0,43.0,74.0,0.8551724140000001,0.8235294120000001,66.0,2.4666666669999997,2.538461538,103.0,748.0,17025.0,928.0,0.0
0.0,1.0,14.0,1.0,7.0,16.0,1.0,0.0,0.0,8.0,0.0,0.0,27.0,4.0,14.0,13.0,35.0,1469.0,1413.0,542.0,0.09047619,15.0,103.0,99.0,0.9514170040000001,0.39130434799999997,85.0,3.666666667,6.538461538,103.0,748.0,17025.0,928.0,0.0
1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,24.0,14.0,32.0,0.0,593.0,549.0,1815.0,0.0,15.0,75.0,78.0,1.025641026,0.783783784,68.0,1.95,2.125,103.0,748.0,17025.0,928.0,0.0
0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,29.0,4.0,10.0,24.0,116.0,387.0,362.0,2324.0,0.621693122,50.0,277.0,88.0,0.792857143,0.88,83.0,3.034482759,3.458333333,6.0,85.0,1693.0,96.0,0.0
0.0,1.0,7.0,3.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,218.0,37.0,34.0,218.0,0.0,3856.0,3856.0,35562.0,0.00041406,40.0,314.0,774.0,0.9912023459999999,0.995238095,774.0,3.550458716,3.550458716,72.0,783.0,11259.0,840.0,0.0
0.0,2.0,36.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,45.0,0.0,3.0,43.0,45.0,258.0,248.0,18.0,0.26744186,0.0,48.0,45.0,0.5,0.955555556,43.0,1.0,1.0,72.0,783.0,11259.0,840.0,0.0
0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,51.0,41.0,0.0,0.833333333,0.0,5.0,10.0,0.583333333,0.5,8.0,2.0,2.666666667,72.0,783.0,11259.0,840.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,7.0,5.0,6.0,33.0,178.0,130.0,34.0,0.025,16.0,69.0,33.0,0.598039216,0.25,21.0,1.8333333330000001,3.5,168.0,690.0,21327.0,989.0,0.0
0.0,1.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,14.0,32.0,32.0,0.0,1.0,0.0,2.0,2.0,1.333333333,1.0,2.0,1.0,1.0,8.0,58.0,1223.0,59.0,0.0
0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,45.0,1.0,11.0,29.0,0.0,948.0,868.0,728.0,0.047311828,10.0,72.0,139.0,0.972570533,0.41304347799999996,123.0,3.0888888889999997,4.24137931,39.0,311.0,6940.0,384.0,0.0
0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,3.0,7.0,24.0,0.0,585.0,499.0,704.0,0.302955665,10.0,52.0,89.0,0.886868687,0.6875,79.0,2.6176470590000003,3.291666667,39.0,311.0,6940.0,384.0,0.0
14.0,5.0,145.0,39.0,18.0,36.0,0.222222222,13.0,48.0,4.0,32.0,0.40625,12.0,22.0,14.0,12.0,19.0,329.0,329.0,785.0,0.047619048,20.0,89.0,74.0,0.818181818,1.0,74.0,6.166666667,6.166666667,45.0,313.0,8348.0,385.0,1.0
1.0,5.0,30.0,7.0,2.0,7.0,0.8,2.0,10.0,4.0,5.0,0.4,4.0,3.0,5.0,3.0,0.0,85.0,80.0,66.0,0.333333333,6.0,12.0,17.0,0.7333333329999999,0.75,16.0,4.25,5.333333333,45.0,313.0,8348.0,385.0,0.0
0.0,5.0,65.0,13.0,18.0,24.0,1.0,3.0,10.0,6.0,5.0,0.6,43.0,0.0,10.0,27.0,0.0,603.0,420.0,1266.0,0.057040997999999996,10.0,73.0,86.0,0.9523809520000001,0.58974359,61.0,2.0,2.2592592590000002,31.0,348.0,5792.0,436.0,1.0
7.0,5.0,44.0,9.0,7.0,21.0,0.222222222,7.0,16.0,2.0,12.0,0.583333333,2.0,7.0,7.0,2.0,44.0,55.0,55.0,32.0,1.0,10.0,14.0,10.0,0.5,1.0,10.0,5.0,5.0,64.0,260.0,5974.0,288.0,1.0
3.0,5.0,25.0,7.0,6.0,15.0,0.666666667,5.0,12.0,6.0,9.0,0.5555555560000001,19.0,4.0,9.0,15.0,19.0,356.0,327.0,609.0,0.31868131899999996,14.0,67.0,73.0,0.740740741,0.846153846,67.0,3.842105263,4.466666667,103.0,748.0,17025.0,928.0,0.0
7.0,5.0,55.0,19.0,8.0,15.0,0.0,8.0,28.0,0.0,14.0,0.571428571,56.0,31.0,24.0,46.0,0.0,979.0,924.0,4231.0,0.0,21.0,116.0,160.0,1.018181818,0.8039215690000001,148.0,2.857142857,3.217391304,103.0,748.0,17025.0,928.0,1.0
2.0,5.0,42.0,7.0,7.0,13.0,0.666666667,3.0,8.0,4.0,6.0,0.5,2.0,2.0,3.0,2.0,0.0,77.0,77.0,36.0,0.0,4.0,11.0,15.0,2.0,1.0,15.0,7.5,7.5,103.0,748.0,17025.0,928.0,0.0
4.0,5.0,20.0,4.0,3.0,7.0,0.0,3.0,8.0,0.0,4.0,0.75,3.0,7.0,5.0,3.0,0.0,44.0,44.0,32.0,0.0,8.0,9.0,11.0,1.5,1.0,11.0,3.666666667,3.666666667,103.0,748.0,17025.0,928.0,0.0
0.0,5.0,21.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,11.0,0.0,339.0,339.0,62.0,0.0,7.0,16.0,45.0,1.1,1.0,45.0,4.090909091,4.090909091,72.0,783.0,11259.0,840.0,0.0
0.0,5.0,75.0,15.0,7.0,21.0,1.0,0.0,0.0,14.0,0.0,0.0,218.0,37.0,34.0,218.0,0.0,3856.0,3856.0,35562.0,0.00041406,40.0,314.0,774.0,0.9912023459999999,0.995238095,774.0,3.550458716,3.550458716,72.0,783.0,11259.0,840.0,1.0
0.0,5.0,76.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,21.0,0.0,787.0,787.0,162.0,0.035087718999999996,0.0,25.0,86.0,0.97,1.0,86.0,4.095238095,4.095238095,72.0,783.0,11259.0,840.0,1.0
5.0,5.0,58.0,12.0,11.0,19.0,0.444444444,6.0,24.0,4.0,12.0,0.5,3.0,9.0,6.0,3.0,0.0,82.0,82.0,76.0,1.0,8.0,17.0,15.0,0.833333333,1.0,15.0,5.0,5.0,168.0,690.0,21327.0,989.0,1.0
6.0,5.0,42.0,8.0,9.0,21.0,0.454545455,4.0,9.0,5.0,10.0,0.4,5.0,6.0,4.0,5.0,33.0,174.0,174.0,60.0,0.833333333,14.0,63.0,25.0,0.8,1.0,25.0,5.0,5.0,168.0,690.0,21327.0,989.0,1.0
3.0,5.0,30.0,7.0,2.0,7.0,0.4,4.0,14.0,2.0,7.0,0.571428571,2.0,3.0,4.0,2.0,0.0,53.0,53.0,28.0,1.0,5.0,9.0,8.0,1.0,1.0,8.0,4.0,4.0,168.0,690.0,21327.0,989.0,0.0
6.0,5.0,108.0,25.0,16.0,34.0,0.444444444,4.0,19.0,8.0,13.0,0.307692308,41.0,17.0,13.0,26.0,30.0,931.0,829.0,2032.0,0.102272727,18.0,136.0,153.0,0.913235294,0.53125,130.0,3.7317073169999997,5.0,168.0,690.0,21327.0,989.0,1.0
2.0,5.0,38.0,8.0,9.0,13.0,0.0,4.0,10.0,0.0,7.0,0.571428571,36.0,16.0,15.0,36.0,0.0,1485.0,1485.0,2294.0,0.033846153999999996,14.0,90.0,212.0,0.914285714,1.0,212.0,5.8888888889999995,5.8888888889999995,39.0,311.0,6940.0,384.0,0.0
0.0,5.0,39.0,8.0,11.0,11.0,0.0,1.0,4.0,0.0,2.0,0.5,36.0,16.0,15.0,36.0,0.0,1485.0,1485.0,2294.0,0.033846153999999996,14.0,90.0,212.0,0.914285714,1.0,212.0,5.8888888889999995,5.8888888889999995,39.0,311.0,6940.0,384.0,0.0
1.0,5.0,33.0,8.0,4.0,12.0,0.875,2.0,2.0,7.0,2.0,1.0,34.0,3.0,7.0,24.0,0.0,585.0,499.0,704.0,0.302955665,10.0,52.0,89.0,0.886868687,0.6875,79.0,2.6176470590000003,3.291666667,39.0,311.0,6940.0,384.0,0.0
0.0,5.0,42.0,9.0,7.0,11.0,1.0,1.0,4.0,4.0,2.0,0.5,21.0,0.0,9.0,20.0,0.0,568.0,552.0,686.0,0.703296703,7.0,40.0,60.0,0.895833333,0.944444444,58.0,2.857142857,2.9,39.0,311.0,6940.0,384.0,0.0
6.0,7.0,42.0,14.0,10.0,16.0,0.0,6.0,18.0,0.0,9.0,0.666666667,56.0,31.0,24.0,46.0,0.0,979.0,924.0,4231.0,0.0,21.0,116.0,160.0,1.018181818,0.8039215690000001,148.0,2.857142857,3.217391304,103.0,748.0,17025.0,928.0,1.0
14.0,6.0,82.0,19.0,13.0,29.0,0.176470588,3.0,12.0,3.0,7.0,0.428571429,3.0,23.0,4.0,3.0,0.0,184.0,184.0,40.0,1.0,5.0,11.0,49.0,1.0,1.0,49.0,16.33333333,16.33333333,103.0,748.0,17025.0,928.0,1.0
0.0,6.0,23.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,37.0,34.0,218.0,0.0,3856.0,3856.0,35562.0,0.00041406,40.0,314.0,774.0,0.9912023459999999,0.995238095,774.0,3.550458716,3.550458716,72.0,783.0,11259.0,840.0,0.0
0.0,8.0,113.0,21.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,37.0,34.0,218.0,0.0,3856.0,3856.0,35562.0,0.00041406,40.0,314.0,774.0,0.9912023459999999,0.995238095,774.0,3.550458716,3.550458716,72.0,783.0,11259.0,840.0,1.0
0.0,6.0,58.0,10.0,10.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,3.0,21.0,0.0,787.0,787.0,162.0,0.035087718999999996,0.0,25.0,86.0,0.97,1.0,86.0,4.095238095,4.095238095,72.0,783.0,11259.0,840.0,0.0
2.0,6.0,40.0,12.0,6.0,14.0,0.7777777779999999,2.0,4.0,7.0,2.0,1.0,10.0,10.0,10.0,9.0,0.0,169.0,166.0,130.0,0.533333333,12.0,34.0,35.0,0.8888888890000001,0.75,34.0,3.5,3.777777778,168.0,690.0,21327.0,989.0,0.0
0.0,7.0,33.0,8.0,10.0,17.0,0.428571429,3.0,8.0,3.0,4.0,0.75,5.0,0.0,5.0,5.0,59.0,2981.0,2981.0,141.0,0.6,29.0,134.0,31.0,0.8125,1.0,31.0,6.2,6.2,168.0,690.0,21327.0,989.0,0.0
6.0,6.0,42.0,10.0,9.0,21.0,0.363636364,3.0,15.0,4.0,13.0,0.23076923100000002,5.0,6.0,4.0,5.0,33.0,174.0,174.0,60.0,0.833333333,14.0,63.0,25.0,0.8,1.0,25.0,5.0,5.0,168.0,690.0,21327.0,989.0,1.0
5.0,6.0,50.0,14.0,4.0,13.0,0.444444444,6.0,15.0,4.0,10.0,0.6,10.0,10.0,9.0,8.0,33.0,189.0,173.0,246.0,1.0,21.0,75.0,40.0,0.666666667,0.833333333,37.0,4.0,4.625,168.0,690.0,21327.0,989.0,1.0
7.0,6.0,48.0,10.0,12.0,25.0,0.363636364,8.0,18.0,4.0,13.0,0.615384615,11.0,11.0,13.0,11.0,53.0,220.0,220.0,380.0,0.127272727,28.0,126.0,44.0,0.9,1.0,44.0,4.0,4.0,168.0,690.0,21327.0,989.0,0.0
4.0,7.0,46.0,9.0,7.0,19.0,0.692307692,3.0,3.0,9.0,4.0,0.75,4.0,4.0,3.0,4.0,34.0,102.0,102.0,31.0,0.333333333,14.0,53.0,13.0,0.791666667,1.0,13.0,3.25,3.25,168.0,690.0,21327.0,989.0,0.0
8.0,7.0,93.0,19.0,10.0,30.0,0.6190476189999999,4.0,7.0,13.0,7.0,0.571428571,29.0,11.0,7.0,20.0,31.0,541.0,506.0,591.0,0.147619048,17.0,93.0,89.0,0.90922619,0.571428571,80.0,3.068965517,4.0,168.0,690.0,21327.0,989.0,1.0
3.0,8.0,89.0,23.0,18.0,33.0,0.25,7.0,32.0,1.0,18.0,0.38888888899999996,36.0,16.0,15.0,36.0,0.0,1485.0,1485.0,2294.0,0.033846153999999996,14.0,90.0,212.0,0.914285714,1.0,212.0,5.8888888889999995,5.8888888889999995,39.0,311.0,6940.0,384.0,1.0
1.0,6.0,19.0,7.0,8.0,10.0,0.5,3.0,6.0,1.0,4.0,0.75,36.0,16.0,15.0,36.0,0.0,1485.0,1485.0,2294.0,0.033846153999999996,14.0,90.0,212.0,0.914285714,1.0,212.0,5.8888888889999995,5.8888888889999995,39.0,311.0,6940.0,384.0,0.0
0.0,6.0,41.0,10.0,14.0,21.0,1.0,3.0,10.0,1.0,5.0,0.6,49.0,7.0,15.0,42.0,30.0,919.0,863.0,1717.0,0.081949059,23.0,120.0,181.0,0.94212963,0.804347826,170.0,3.6938775510000004,4.0476190480000005,39.0,311.0,6940.0,384.0,0.0
1.0,8.0,33.0,7.0,6.0,10.0,0.666666667,3.0,7.0,2.0,4.0,0.75,49.0,7.0,15.0,42.0,30.0,919.0,863.0,1717.0,0.081949059,23.0,120.0,181.0,0.94212963,0.804347826,170.0,3.6938775510000004,4.0476190480000005,39.0,311.0,6940.0,384.0,1.0
3.0,8.0,59.0,12.0,15.0,27.0,0.666666667,4.0,11.0,6.0,8.0,0.5,49.0,7.0,15.0,42.0,30.0,919.0,863.0,1717.0,0.081949059,23.0,120.0,181.0,0.94212963,0.804347826,170.0,3.6938775510000004,4.0476190480000005,39.0,311.0,6940.0,384.0,1.0
2.0,7.0,32.0,7.0,8.0,14.0,0.6,3.0,9.0,3.0,6.0,0.5,49.0,7.0,15.0,42.0,30.0,919.0,863.0,1717.0,0.081949059,23.0,120.0,181.0,0.94212963,0.804347826,170.0,3.6938775510000004,4.0476190480000005,39.0,311.0,6940.0,384.0,0.0
0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,588.0,42.0,26.0,0.0,0.3,0.0,7.0,7.0,0.666666667,0.571428571,4.0,1.0,1.0,153.0,193.0,6579.0,256.0,0.0
0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,593.0,111.0,103.0,10.0,1.0,0.0,9.0,2.0,0.0,0.5,1.0,1.0,1.0,153.0,193.0,6579.0,256.0,0.0
0.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,11.0,5.0,12.0,10.0,521.0,246.0,238.0,266.0,1.0,9.0,27.0,15.0,0.791666667,0.666666667,14.0,1.363636364,1.4,153.0,193.0,6579.0,256.0,0.0
0.0,1.0,9.0,1.0,1.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,16.0,3.0,5.0,15.0,538.0,324.0,319.0,80.0,0.24175824199999998,1.0,21.0,26.0,0.954545455,0.857142857,25.0,1.625,1.6666666669999999,153.0,193.0,6579.0,256.0,0.0
0.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,3.0,5.0,15.0,538.0,324.0,319.0,80.0,0.24175824199999998,1.0,21.0,26.0,0.954545455,0.857142857,25.0,1.625,1.6666666669999999,153.0,193.0,6579.0,256.0,0.0
