NOM_type,LOC_type,LOCNAMM_type,TCC_type,RFC_type,WMC_type,LCOM5_type,AMW_type,NOMNAMM_package,LOC_package,NOM_package,number_not_abstract_not_final_methods,number_not_final_not_static_methods,is_data_class
33.0,1043.0,1015.0,0.3,104.0,70.0,0.94184,2.121212,385.0,6579.0,454.0,33.0,33.0,0.0
1.0,8.0,8.0,1.0,2.0,1.0,0.0,1.0,282.0,3051.0,292.0,1.0,0.0,0.0
86.0,4973.0,4973.0,0.005445,755.0,695.0,0.968627,8.081395,2196.0,69768.0,2620.0,86.0,84.0,0.0
11.0,1257.0,1248.0,1.0,43.0,293.0,0.722222,26.636364,1184.0,31219.0,1423.0,11.0,11.0,1.0
17.0,1128.0,1128.0,0.454545,42.0,142.0,0.8860290000000001,8.352941,80.0,2359.0,91.0,17.0,17.0,0.0
16.0,175.0,105.0,0.2,16.0,16.0,0.866667,1.0,32.0,659.0,53.0,16.0,16.0,1.0
10.0,149.0,91.0,0.190476,27.0,14.0,0.955556,1.4,165.0,3052.0,176.0,10.0,10.0,0.0
31.0,1881.0,1858.0,0.428571,116.0,74.0,0.9818180000000001,2.3870970000000002,332.0,4772.0,380.0,31.0,31.0,0.0
7.0,101.0,53.0,0.0,7.0,7.0,1.0,1.0,163.0,7792.0,230.0,7.0,7.0,0.0
1.0,230.0,230.0,1.0,1.0,1.0,0.0,1.0,2.0,340.0,2.0,1.0,1.0,0.0
1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,235.0,2888.0,235.0,1.0,1.0,0.0
4.0,45.0,20.0,0.0,4.0,4.0,1.0,1.0,408.0,6146.0,432.0,4.0,4.0,0.0
7.0,5126.0,5126.0,0.0,134.0,181.0,1.0,25.857143,103.0,6189.0,111.0,7.0,3.0,1.0
6.0,44.0,44.0,0.2,52.0,14.0,0.6,2.333333,72.0,701.0,72.0,7.0,7.0,0.0
9.0,118.0,6.0,0.14285699999999998,9.0,9.0,0.875,1.0,84.0,4557.0,116.0,9.0,9.0,0.0
50.0,2044.0,2022.0,0.35,73.0,219.0,0.963673,4.38,400.0,12877.0,545.0,50.0,50.0,0.0
1.0,117.0,117.0,1.0,8.0,8.0,0.0,8.0,326.0,5423.0,440.0,1.0,1.0,0.0
6.0,50.0,50.0,1.0,6.0,13.0,0.6,2.166667,100.0,2639.0,109.0,6.0,6.0,0.0
10.0,182.0,78.0,0.14285699999999998,10.0,10.0,0.933333,1.0,694.0,19469.0,800.0,10.0,10.0,1.0
16.0,561.0,561.0,0.622222,42.0,56.0,0.866667,3.5,25.0,613.0,28.0,16.0,1.0,1.0
13.0,67.0,7.0,0.090909,13.0,13.0,0.916667,1.0,350.0,6541.0,696.0,13.0,13.0,0.0
3.0,47.0,33.0,1.0,3.0,3.0,1.0,1.0,2196.0,69768.0,2620.0,3.0,3.0,0.0
40.0,1093.0,1062.0,0.011765000000000001,78.0,93.0,1.0,2.325,175.0,3728.0,200.0,40.0,36.0,0.0
33.0,3563.0,3455.0,0.577778,161.0,382.0,0.787716,11.575758,74.0,3924.0,84.0,33.0,33.0,0.0
7.0,33.0,3.0,0.2,25.0,7.0,0.833333,1.0,247.0,5146.0,397.0,7.0,7.0,0.0
154.0,2792.0,2378.0,0.272109,248.0,489.0,0.984425,3.175325,749.0,16063.0,950.0,154.0,153.0,0.0
157.0,3877.0,3392.0,0.24011,366.0,435.0,0.9896450000000001,2.770701,469.0,12094.0,560.0,155.0,157.0,1.0
45.0,1564.0,1538.0,0.378917,263.0,376.0,0.8279219999999999,8.355556,404.0,11914.0,472.0,45.0,41.0,0.0
7.0,1217.0,1217.0,0.3,38.0,167.0,0.833333,23.857143,239.0,7639.0,261.0,7.0,0.0,1.0
60.0,2091.0,1866.0,0.26364499999999996,144.0,298.0,0.9551350000000001,4.966667,1378.0,36313.0,1878.0,60.0,60.0,1.0
10.0,47.0,2.0,0.11111099999999999,10.0,10.0,0.911111,1.0,247.0,5146.0,397.0,10.0,10.0,1.0
7.0,83.0,65.0,0.2,7.0,7.0,0.833333,1.0,180.0,3199.0,232.0,7.0,7.0,0.0
66.0,3363.0,3363.0,0.230769,126.0,518.0,0.921795,7.848485,210.0,5947.0,221.0,66.0,62.0,1.0
6.0,54.0,38.0,0.666667,8.0,7.0,0.85,1.166667,129.0,2768.0,165.0,6.0,6.0,0.0
15.0,97.0,49.0,0.461538,15.0,15.0,0.732143,1.0,7.0,97.0,15.0,15.0,15.0,0.0
6.0,23.0,23.0,0.2,6.0,6.0,0.8,1.0,16.0,210.0,49.0,6.0,6.0,0.0
2.0,14.0,14.0,0.0,6.0,2.0,0.0,1.0,40.0,608.0,50.0,2.0,2.0,0.0
1.0,16.0,16.0,1.0,1.0,1.0,0.0,1.0,66.0,822.0,68.0,2.0,2.0,0.0
10.0,243.0,243.0,1.0,12.0,47.0,0.48148100000000005,4.7,100.0,2639.0,109.0,10.0,10.0,0.0
120.0,4156.0,4115.0,0.4,345.0,729.0,0.9830530000000001,6.075,275.0,11366.0,285.0,119.0,119.0,0.0
8.0,81.0,39.0,0.2,8.0,8.0,0.857143,1.0,63.0,2505.0,75.0,8.0,8.0,1.0
14.0,68.0,68.0,0.076923,14.0,14.0,0.923077,1.0,14.0,516.0,56.0,15.0,15.0,0.0
3.0,37.0,16.0,0.0,9.0,3.0,1.0,1.0,53.0,1024.0,73.0,3.0,3.0,0.0
17.0,1040.0,933.0,0.194444,140.0,139.0,0.947917,8.176471000000001,283.0,7389.0,383.0,17.0,16.0,0.0
1.0,57.0,57.0,1.0,1.0,1.0,0.0,1.0,47.0,1194.0,47.0,1.0,1.0,0.0
10.0,227.0,169.0,0.11111099999999999,15.0,17.0,1.0,1.7,176.0,2771.0,208.0,10.0,10.0,0.0
6.0,61.0,19.0,0.2,6.0,6.0,0.8,1.0,469.0,12094.0,560.0,7.0,7.0,1.0
1.0,34.0,34.0,1.0,2.0,6.0,0.0,6.0,34.0,713.0,36.0,2.0,2.0,0.0
1.0,8.0,8.0,1.0,1.0,1.0,0.0,1.0,36.0,292.0,36.0,1.0,1.0,0.0
9.0,86.0,30.0,0.166667,18.0,9.0,0.84375,1.0,399.0,14229.0,466.0,9.0,9.0,0.0
1.0,32.0,32.0,1.0,4.0,1.0,0.0,1.0,1168.0,29751.0,1195.0,1.0,1.0,0.0
4.0,166.0,166.0,0.5,34.0,10.0,0.6,2.5,34.0,713.0,36.0,4.0,4.0,0.0
13.0,30.0,30.0,0.090909,13.0,13.0,0.916667,1.0,180.0,3199.0,232.0,13.0,13.0,1.0
5.0,34.0,14.0,0.0,5.0,5.0,1.0,1.0,3.0,44.0,7.0,5.0,5.0,0.0
29.0,533.0,322.0,0.259259,110.0,50.0,0.96131,1.7241380000000002,182.0,4524.0,247.0,29.0,29.0,0.0
11.0,382.0,337.0,0.0,11.0,47.0,1.0,4.272727,9.0,382.0,11.0,9.0,10.0,0.0
9.0,43.0,43.0,0.28571399999999997,9.0,11.0,0.875,1.222222,319.0,3615.0,375.0,9.0,9.0,1.0
1.0,10.0,10.0,1.0,3.0,2.0,0.0,2.0,2231.0,50650.0,2992.0,2.0,2.0,0.0
21.0,1201.0,1191.0,0.428571,113.0,226.0,0.953571,10.761905,85.0,3576.0,97.0,21.0,18.0,1.0
1.0,10.0,10.0,1.0,1.0,2.0,0.0,2.0,26.0,817.0,116.0,2.0,2.0,0.0
6.0,59.0,59.0,0.0,7.0,11.0,1.0,1.833333,7.0,59.0,7.0,6.0,6.0,0.0
8.0,64.0,23.0,0.6,23.0,8.0,0.714286,1.0,265.0,5628.0,291.0,8.0,8.0,0.0
201.0,3652.0,2855.0,0.106476,470.0,499.0,0.983611,2.482587,2231.0,50650.0,2992.0,190.0,188.0,1.0
8.0,83.0,83.0,0.0,10.0,8.0,0.0,1.0,39.0,420.0,39.0,0.0,0.0,0.0
2.0,16.0,16.0,0.0,41.0,3.0,1.0,1.5,72.0,701.0,72.0,3.0,2.0,0.0
9.0,117.0,67.0,0.14285699999999998,9.0,10.0,0.9375,1.111111,112.0,2820.0,121.0,9.0,9.0,1.0
10.0,98.0,98.0,0.13333299999999998,48.0,23.0,0.8888889999999999,2.3,171.0,1752.0,182.0,10.0,10.0,1.0
1.0,38.0,38.0,1.0,12.0,1.0,0.0,1.0,53.0,916.0,55.0,1.0,1.0,0.0
38.0,1241.0,1241.0,0.45849799999999996,212.0,121.0,0.9226040000000001,3.184211,166.0,5176.0,173.0,38.0,38.0,1.0
26.0,1184.0,953.0,0.286765,44.0,136.0,0.941176,5.2307690000000004,46.0,2496.0,76.0,26.0,26.0,1.0
9.0,94.0,38.0,0.642857,13.0,9.0,0.71875,1.0,253.0,3812.0,307.0,8.0,8.0,1.0
5.0,83.0,83.0,1.0,57.0,21.0,1.0,4.2,72.0,701.0,72.0,5.0,5.0,0.0
139.0,2907.0,2435.0,0.30846599999999996,213.0,485.0,0.9758450000000001,3.489209,839.0,16067.0,1014.0,139.0,137.0,0.0
139.0,2907.0,2435.0,0.30846599999999996,213.0,485.0,0.9758450000000001,3.489209,839.0,16067.0,1014.0,139.0,137.0,1.0
2.0,25.0,25.0,1.0,7.0,6.0,1.0,3.0,79.0,912.0,80.0,2.0,2.0,0.0
34.0,2633.0,2410.0,0.501894,219.0,442.0,0.692037,13.0,301.0,10173.0,328.0,34.0,34.0,1.0
5.0,83.0,83.0,1.0,57.0,21.0,1.0,4.2,72.0,701.0,72.0,5.0,5.0,0.0
9.0,47.0,7.0,0.0,17.0,9.0,1.0,1.0,39.0,266.0,47.0,9.0,9.0,0.0
7.0,75.0,35.0,0.4,7.0,7.0,0.75,1.0,23.0,419.0,27.0,7.0,7.0,1.0
25.0,214.0,114.0,0.202899,29.0,28.0,0.882576,1.12,154.0,3513.0,212.0,25.0,24.0,1.0
2.0,8.0,8.0,1.0,2.0,2.0,0.0,1.0,41.0,928.0,41.0,2.0,2.0,0.0
46.0,1837.0,1837.0,0.318182,102.0,275.0,0.9444440000000001,5.978261,72.0,2491.0,72.0,46.0,43.0,0.0
11.0,244.0,239.0,0.345455,29.0,33.0,0.8,3.0,171.0,1752.0,182.0,12.0,8.0,0.0
20.0,1078.0,852.0,0.48484799999999995,52.0,211.0,0.908587,10.55,256.0,9229.0,318.0,20.0,20.0,1.0
1.0,252.0,252.0,1.0,1.0,1.0,0.0,1.0,78.0,2309.0,96.0,1.0,1.0,0.0
7.0,79.0,45.0,0.23809499999999997,7.0,9.0,0.777778,1.285714,16.0,467.0,20.0,7.0,7.0,0.0
11.0,27.0,27.0,0.11111099999999999,11.0,11.0,0.9,1.0,2415.0,33723.0,2606.0,11.0,11.0,1.0
4.0,22.0,7.0,0.0,4.0,4.0,1.0,1.0,118.0,1473.0,146.0,4.0,4.0,1.0
2.0,129.0,129.0,1.0,12.0,26.0,1.0,13.0,18.0,348.0,18.0,2.0,2.0,0.0
4.0,20.0,0.0,0.333333,4.0,4.0,0.666667,1.0,492.0,6260.0,600.0,5.0,5.0,0.0
11.0,142.0,92.0,0.0,11.0,11.0,1.0,1.0,84.0,4557.0,116.0,11.0,11.0,0.0
6.0,61.0,19.0,0.2,6.0,6.0,0.8,1.0,469.0,12094.0,560.0,7.0,7.0,0.0
3.0,47.0,33.0,1.0,3.0,3.0,1.0,1.0,2196.0,69768.0,2620.0,3.0,3.0,0.0
52.0,3148.0,2982.0,0.283391,125.0,359.0,0.9707389999999999,6.903846000000001,360.0,17417.0,425.0,49.0,41.0,1.0
2.0,12.0,12.0,0.0,3.0,2.0,0.0,1.0,12.0,148.0,12.0,3.0,3.0,0.0
4.0,20.0,0.0,0.333333,4.0,4.0,0.666667,1.0,492.0,6260.0,600.0,5.0,5.0,1.0
2.0,14.0,14.0,1.0,12.0,3.0,0.0,1.5,18.0,348.0,18.0,2.0,2.0,0.0
10.0,2084.0,2043.0,0.277778,237.0,508.0,0.8444440000000001,50.8,2196.0,69768.0,2620.0,10.0,6.0,0.0
8.0,32.0,32.0,0.14285699999999998,8.0,8.0,0.857143,1.0,23.0,423.0,87.0,8.0,8.0,1.0
1.0,42.0,42.0,1.0,1.0,7.0,0.0,7.0,16.0,197.0,16.0,2.0,2.0,0.0
14.0,68.0,68.0,0.076923,14.0,14.0,0.923077,1.0,47.0,1185.0,109.0,15.0,15.0,0.0
10.0,78.0,33.0,0.166667,20.0,10.0,0.8611110000000001,1.0,8.0,145.0,14.0,10.0,10.0,1.0
6.0,33.0,33.0,1.0,6.0,7.0,0.9,1.166667,28.0,293.0,31.0,6.0,6.0,0.0
11.0,112.0,64.0,0.361111,11.0,11.0,0.8,1.0,277.0,7963.0,322.0,11.0,11.0,0.0
22.0,161.0,44.0,0.1,22.0,23.0,0.9880950000000001,1.045455,23.0,687.0,46.0,22.0,22.0,0.0
17.0,695.0,616.0,0.722222,49.0,179.0,0.825893,10.529411999999999,37.0,1180.0,39.0,17.0,16.0,0.0
3.0,38.0,38.0,1.0,3.0,3.0,1.0,1.0,47.0,1194.0,47.0,3.0,3.0,0.0
14.0,68.0,68.0,0.076923,14.0,14.0,0.923077,1.0,14.0,516.0,56.0,15.0,15.0,1.0
11.0,112.0,64.0,0.361111,11.0,11.0,0.8,1.0,277.0,7963.0,322.0,11.0,11.0,1.0
3.0,29.0,29.0,0.0,3.0,7.0,0.0,2.333333,46.0,1238.0,49.0,4.0,4.0,0.0
13.0,57.0,57.0,0.151515,13.0,15.0,0.8888889999999999,1.153846,27.0,444.0,54.0,13.0,13.0,1.0
11.0,1648.0,1624.0,0.47222200000000003,39.0,165.0,1.0,15.0,275.0,11366.0,285.0,11.0,10.0,1.0
31.0,1399.0,1357.0,0.278325,32.0,332.0,0.92619,10.709677000000001,462.0,12436.0,596.0,31.0,30.0,0.0
7.0,91.0,49.0,0.0,7.0,7.0,1.0,1.0,40.0,1908.0,62.0,7.0,7.0,1.0
11.0,1147.0,1147.0,0.0,427.0,161.0,0.0,14.636364000000002,2196.0,69768.0,2620.0,11.0,10.0,1.0
3.0,24.0,24.0,1.0,52.0,4.0,1.0,1.333333,72.0,701.0,72.0,3.0,3.0,0.0
5.0,63.0,35.0,0.0,5.0,5.0,1.0,1.0,40.0,1875.0,65.0,5.0,5.0,1.0
1.0,5.0,0.0,1.0,28.0,1.0,0.0,1.0,171.0,1752.0,182.0,2.0,2.0,0.0
1.0,33.0,33.0,1.0,42.0,1.0,0.0,1.0,71.0,1801.0,106.0,1.0,1.0,0.0
1.0,32.0,32.0,1.0,4.0,1.0,0.0,1.0,1168.0,29751.0,1195.0,1.0,1.0,0.0
8.0,83.0,83.0,0.0,10.0,8.0,0.0,1.0,39.0,420.0,39.0,0.0,0.0,0.0
4.0,51.0,51.0,0.0,8.0,11.0,1.0,2.75,16.0,197.0,16.0,1.0,3.0,0.0
6.0,39.0,39.0,0.0,18.0,8.0,0.0,1.333333,159.0,2303.0,198.0,6.0,6.0,0.0
67.0,1692.0,1493.0,0.128671,1110.0,333.0,0.995511,4.970149,3633.0,85061.0,4912.0,66.0,66.0,1.0
1.0,38.0,38.0,1.0,1.0,1.0,0.0,1.0,31.0,509.0,45.0,1.0,1.0,0.0
2.0,66.0,66.0,1.0,6.0,8.0,1.0,4.0,165.0,3052.0,176.0,2.0,2.0,0.0
6.0,54.0,54.0,1.0,56.0,9.0,1.0,1.5,72.0,701.0,72.0,6.0,6.0,0.0
1.0,270.0,270.0,1.0,1.0,1.0,0.0,1.0,132.0,2750.0,171.0,1.0,1.0,0.0
10.0,243.0,243.0,1.0,12.0,47.0,0.48148100000000005,4.7,100.0,2639.0,109.0,10.0,10.0,0.0
10.0,86.0,22.0,0.14285699999999998,11.0,11.0,0.8888889999999999,1.1,399.0,14229.0,466.0,10.0,10.0,1.0
45.0,1404.0,1157.0,0.44367,69.0,141.0,0.913636,3.1333330000000004,229.0,9478.0,319.0,44.0,44.0,0.0
60.0,2091.0,1866.0,0.26364499999999996,144.0,298.0,0.9551350000000001,4.966667,1378.0,36313.0,1878.0,60.0,60.0,0.0
3.0,35.0,15.0,0.0,9.0,3.0,1.0,1.0,53.0,1024.0,73.0,3.0,3.0,0.0
6.0,52.0,1.0,0.2,6.0,6.0,0.8,1.0,69.0,1943.0,81.0,6.0,6.0,1.0
6.0,38.0,18.0,0.2,6.0,7.0,0.9,1.166667,217.0,2713.0,245.0,6.0,6.0,0.0
30.0,1323.0,815.0,0.636842,69.0,316.0,0.896552,10.533333,78.0,4403.0,88.0,30.0,30.0,1.0
7.0,20.0,2.0,0.2,7.0,7.0,0.666667,1.0,197.0,3877.0,376.0,7.0,7.0,0.0
7.0,29.0,29.0,0.2,7.0,7.0,0.833333,1.0,327.0,1934.0,410.0,7.0,7.0,1.0
8.0,31.0,31.0,0.14285699999999998,8.0,8.0,0.857143,1.0,16.0,210.0,49.0,8.0,8.0,0.0
73.0,1812.0,1706.0,0.471441,178.0,234.0,0.894965,3.205479,281.0,5940.0,330.0,73.0,73.0,0.0
31.0,287.0,44.0,0.045977,37.0,35.0,0.9595239999999999,1.129032,38.0,863.0,73.0,32.0,31.0,1.0
2.0,15.0,15.0,0.0,21.0,2.0,0.0,1.0,5.0,44.0,5.0,3.0,3.0,0.0
1.0,41.0,41.0,1.0,1.0,1.0,0.0,1.0,73.0,1448.0,94.0,1.0,1.0,0.0
1.0,27.0,27.0,1.0,888.0,1.0,0.0,1.0,1182.0,32189.0,1188.0,1.0,1.0,0.0
5.0,35.0,11.0,0.0,5.0,5.0,1.0,1.0,67.0,2003.0,73.0,5.0,5.0,1.0
7.0,321.0,306.0,0.2,38.0,51.0,0.866667,7.285714,112.0,2893.0,139.0,4.0,4.0,0.0
23.0,149.0,41.0,0.051948,23.0,30.0,0.9787879999999999,1.304348,64.0,1627.0,92.0,23.0,23.0,1.0
17.0,695.0,616.0,0.722222,49.0,179.0,0.825893,10.529411999999999,37.0,1180.0,39.0,17.0,16.0,1.0
22.0,224.0,8.0,0.047619,22.0,22.0,0.960317,1.0,0.0,224.0,22.0,23.0,23.0,1.0
1.0,38.0,38.0,1.0,1.0,1.0,0.0,1.0,5.0,71.0,5.0,1.0,1.0,0.0
2.0,76.0,76.0,1.0,3.0,2.0,1.0,1.0,46.0,1690.0,48.0,2.0,2.0,0.0
39.0,1699.0,1676.0,0.334454,220.0,228.0,0.966507,5.846154,75.0,2325.0,89.0,39.0,36.0,0.0
6.0,15.0,15.0,0.2,6.0,6.0,0.8,1.0,92.0,1154.0,172.0,6.0,6.0,1.0
30.0,1421.0,1380.0,0.28325100000000003,75.0,242.0,0.951933,8.066667,360.0,17417.0,425.0,30.0,30.0,1.0
22.0,603.0,603.0,0.333333,69.0,114.0,0.9642860000000001,5.181818,41.0,928.0,41.0,22.0,22.0,0.0
25.0,596.0,576.0,0.181159,43.0,69.0,0.9702379999999999,2.76,400.0,12877.0,545.0,25.0,25.0,0.0
12.0,164.0,79.0,0.30303,13.0,21.0,0.857143,1.75,47.0,762.0,77.0,13.0,13.0,0.0
18.0,2165.0,2143.0,0.19230799999999998,133.0,196.0,0.9144389999999999,10.888889,105.0,3957.0,129.0,18.0,17.0,0.0
40.0,1127.0,1100.0,0.42674300000000004,88.0,164.0,0.9638690000000001,4.1,46.0,1238.0,49.0,40.0,40.0,1.0
157.0,3877.0,3392.0,0.24011,366.0,435.0,0.9896450000000001,2.770701,469.0,12094.0,560.0,155.0,157.0,0.0
17.0,1052.0,1031.0,0.346154,240.0,92.0,0.9365379999999999,5.411765,244.0,6943.0,292.0,17.0,16.0,1.0
27.0,1469.0,1413.0,0.22380999999999998,103.0,99.0,0.951417,3.666667,1241.0,19618.0,1466.0,26.0,26.0,0.0
16.0,91.0,91.0,0.06666699999999999,16.0,16.0,0.933333,1.0,26.0,817.0,116.0,17.0,17.0,0.0
395.0,4130.0,4124.0,0.000169,584.0,938.0,1.0,2.374684,957.0,19269.0,1001.0,394.0,8.0,1.0
9.0,429.0,429.0,0.642857,75.0,50.0,0.78125,5.555556,165.0,9721.0,166.0,9.0,9.0,1.0
2.0,105.0,93.0,1.0,37.0,4.0,1.0,2.0,199.0,4448.0,226.0,2.0,2.0,0.0
7.0,167.0,167.0,0.714286,36.0,18.0,0.854167,2.571429,34.0,713.0,36.0,7.0,7.0,0.0
10.0,182.0,78.0,0.14285699999999998,10.0,10.0,0.933333,1.0,694.0,19469.0,800.0,10.0,10.0,0.0
162.0,3129.0,2065.0,0.27739,328.0,476.0,0.984028,2.938272,190.0,4816.0,331.0,159.0,153.0,0.0
11.0,70.0,70.0,0.622222,11.0,19.0,0.7,1.727273,171.0,1752.0,182.0,11.0,8.0,0.0
9.0,153.0,11.0,1.0,10.0,17.0,0.1875,1.888889,386.0,14767.0,554.0,9.0,9.0,1.0
6.0,31.0,1.0,0.2,6.0,6.0,0.8,1.0,1562.0,24196.0,1857.0,7.0,7.0,0.0
6.0,39.0,39.0,0.0,18.0,8.0,0.0,1.333333,159.0,2303.0,198.0,6.0,6.0,0.0
10.0,48.0,48.0,0.2,14.0,10.0,0.833333,1.0,34.0,463.0,97.0,11.0,11.0,1.0
7.0,57.0,24.0,0.4,22.0,7.0,0.833333,1.0,265.0,5628.0,291.0,7.0,7.0,0.0
1.0,69.0,69.0,1.0,1.0,1.0,0.0,1.0,431.0,3562.0,432.0,1.0,1.0,0.0
55.0,1299.0,1179.0,0.439626,120.0,214.0,0.9644440000000001,3.8909089999999997,749.0,16063.0,950.0,55.0,55.0,1.0
40.0,1127.0,1100.0,0.42674300000000004,88.0,164.0,0.9638690000000001,4.1,46.0,1238.0,49.0,40.0,40.0,0.0
11.0,107.0,67.0,0.418182,11.0,11.0,0.8,1.0,106.0,993.0,111.0,12.0,12.0,0.0
30.0,1421.0,1380.0,0.28325100000000003,75.0,242.0,0.951933,8.066667,360.0,17417.0,425.0,30.0,30.0,0.0
25.0,214.0,114.0,0.202899,29.0,28.0,0.882576,1.12,154.0,3513.0,212.0,25.0,24.0,0.0
40.0,1243.0,1234.0,0.23968299999999998,94.0,133.0,0.959936,3.325,154.0,4151.0,176.0,31.0,2.0,1.0
11.0,244.0,239.0,0.345455,29.0,33.0,0.8,3.0,171.0,1752.0,182.0,12.0,8.0,0.0
8.0,31.0,31.0,0.14285699999999998,8.0,8.0,0.857143,1.0,16.0,210.0,49.0,8.0,8.0,1.0
10.0,149.0,91.0,0.190476,27.0,14.0,0.955556,1.4,165.0,3052.0,176.0,10.0,10.0,0.0
3.0,88.0,88.0,1.0,6.0,10.0,0.0,3.333333,28.0,619.0,34.0,3.0,2.0,0.0
6.0,61.0,61.0,0.333333,6.0,8.0,0.733333,1.333333,62.0,3268.0,263.0,7.0,7.0,1.0
1.0,9.0,9.0,1.0,1.0,2.0,0.0,2.0,16.0,323.0,16.0,2.0,2.0,0.0
5.0,15.0,3.0,0.333333,5.0,5.0,0.75,1.0,53.0,303.0,57.0,5.0,5.0,1.0
15.0,113.0,1.0,0.076923,15.0,15.0,0.9714290000000001,1.0,10.0,1119.0,136.0,15.0,15.0,1.0
3.0,38.0,38.0,1.0,3.0,3.0,1.0,1.0,47.0,1194.0,47.0,3.0,3.0,0.0
1.0,230.0,230.0,1.0,1.0,1.0,0.0,1.0,2.0,340.0,2.0,1.0,1.0,0.0
7.0,33.0,3.0,0.2,25.0,7.0,0.833333,1.0,247.0,5146.0,397.0,7.0,7.0,1.0
5.0,120.0,83.0,0.0,6.0,5.0,1.0,1.0,3.0,132.0,6.0,5.0,5.0,0.0
7.0,301.0,301.0,0.0,23.0,48.0,1.0,6.857142999999999,41.0,928.0,41.0,7.0,7.0,1.0
52.0,3148.0,2982.0,0.283391,125.0,359.0,0.9707389999999999,6.903846000000001,360.0,17417.0,425.0,49.0,41.0,0.0
1.0,5.0,5.0,1.0,28.0,1.0,0.0,1.0,171.0,1752.0,182.0,2.0,2.0,0.0
17.0,571.0,571.0,0.363636,39.0,45.0,0.89375,2.647059,165.0,3052.0,176.0,15.0,17.0,1.0
54.0,1614.0,1257.0,0.44237600000000005,158.0,271.0,0.766038,5.018519,681.0,16486.0,924.0,51.0,46.0,0.0
2.0,21.0,21.0,1.0,22.0,2.0,0.0,1.0,143.0,3130.0,157.0,2.0,2.0,0.0
2.0,40.0,40.0,1.0,3.0,4.0,1.0,2.0,2.0,40.0,2.0,2.0,2.0,0.0
15.0,115.0,3.0,0.076923,15.0,15.0,0.980519,1.0,10.0,1119.0,136.0,15.0,15.0,0.0
7.0,63.0,20.0,0.3,7.0,8.0,1.0,1.142857,335.0,6239.0,404.0,7.0,7.0,1.0
5.0,35.0,11.0,0.0,5.0,5.0,1.0,1.0,67.0,2003.0,73.0,5.0,5.0,0.0
43.0,1527.0,1527.0,0.06387899999999999,183.0,322.0,0.833333,7.488372,660.0,12014.0,710.0,43.0,36.0,1.0
9.0,200.0,200.0,1.0,13.0,20.0,0.825,2.222222,26.0,817.0,116.0,9.0,7.0,0.0
68.0,1541.0,1078.0,0.12903199999999998,163.0,152.0,0.964791,2.2352939999999997,1076.0,33993.0,1556.0,68.0,68.0,1.0
8.0,88.0,88.0,1.0,16.0,10.0,0.14285699999999998,1.25,130.0,1578.0,136.0,8.0,8.0,0.0
2.0,12.0,12.0,0.0,2.0,4.0,0.0,2.0,41.0,928.0,41.0,3.0,3.0,0.0
17.0,1040.0,933.0,0.194444,140.0,139.0,0.947917,8.176471000000001,283.0,7389.0,383.0,17.0,16.0,1.0
9.0,118.0,6.0,0.14285699999999998,9.0,9.0,0.875,1.0,888.0,26974.0,1159.0,9.0,9.0,1.0
14.0,59.0,59.0,0.076923,14.0,14.0,0.923077,1.0,426.0,5272.0,1009.0,14.0,14.0,1.0
67.0,1012.0,849.0,0.15625,123.0,174.0,0.972348,2.5970150000000003,2196.0,69768.0,2620.0,67.0,61.0,0.0
3.0,37.0,16.0,0.0,9.0,3.0,1.0,1.0,53.0,1024.0,73.0,3.0,3.0,1.0
9.0,118.0,6.0,0.14285699999999998,9.0,9.0,0.875,1.0,888.0,26974.0,1159.0,9.0,9.0,0.0
14.0,65.0,0.0,0.076923,14.0,14.0,0.934066,1.0,247.0,5146.0,397.0,14.0,14.0,1.0
9.0,131.0,93.0,0.0,12.0,12.0,1.0,1.333333,34.0,707.0,39.0,9.0,9.0,0.0
81.0,1854.0,1731.0,0.43956000000000006,163.0,390.0,0.9566959999999999,4.814815,2196.0,69768.0,2620.0,81.0,74.0,1.0
1.0,42.0,42.0,1.0,42.0,1.0,0.0,1.0,71.0,1801.0,106.0,1.0,1.0,0.0
154.0,2792.0,2378.0,0.272109,248.0,489.0,0.984425,3.175325,749.0,16063.0,950.0,154.0,153.0,1.0
54.0,1614.0,1257.0,0.44237600000000005,158.0,271.0,0.766038,5.018519,681.0,16486.0,924.0,51.0,46.0,1.0
7.0,106.0,53.0,0.0,7.0,7.0,1.0,1.0,754.0,10542.0,826.0,7.0,7.0,1.0
5.0,63.0,35.0,0.0,5.0,5.0,1.0,1.0,40.0,1875.0,65.0,5.0,5.0,0.0
29.0,1371.0,1371.0,1.0,87.0,328.0,0.723214,11.310345,100.0,2639.0,109.0,29.0,23.0,0.0
10.0,89.0,9.0,0.11111099999999999,10.0,10.0,0.9722219999999999,1.0,10.0,1119.0,136.0,11.0,11.0,0.0
1.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,8.0,43.0,8.0,1.0,1.0,0.0
2.0,14.0,14.0,1.0,3.0,2.0,1.0,1.0,100.0,2639.0,109.0,2.0,2.0,0.0
1.0,5.0,5.0,1.0,28.0,1.0,0.0,1.0,171.0,1752.0,182.0,2.0,2.0,0.0
11.0,117.0,47.0,0.11111099999999999,11.0,11.0,0.9,1.0,75.0,5472.0,224.0,11.0,11.0,1.0
25.0,1157.0,1157.0,0.25,75.0,119.0,0.969551,4.76,67.0,2003.0,73.0,21.0,17.0,0.0
