NOP_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,CFNAMM_method,CDISP_method,NOM_type,NIM_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,RFC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOMNAMM_package,LOC_package,NOM_package,is_long_parameters_list
0.0,5.0,1.0,0.0,2.0,0.0,0.0,52.0,0.0,619.0,613.0,560.0,0.032156863,63.0,106.0,0.968954248,0.8888888890000001,105.0,2.038461538,2.058823529,756.0,17329.0,801.0,0.0
5.0,10.0,1.0,5.0,8.0,1.0,0.0,121.0,84.0,1247.0,1190.0,24104.0,0.884542952,421.0,234.0,0.861904762,0.9495798320000001,223.0,1.9338842980000002,1.939130435,634.0,10542.0,699.0,1.0
0.0,3.0,1.0,0.0,1.0,0.0,0.0,32.0,0.0,590.0,550.0,72.0,0.19166666699999999,34.0,174.0,0.7771260999999999,0.578947368,166.0,5.4375,6.916666667,97.0,2639.0,106.0,0.0
2.0,113.0,21.0,20.0,20.0,0.0,0.0,218.0,0.0,3856.0,3856.0,35562.0,0.00041406,314.0,774.0,0.9912023459999999,0.995238095,774.0,3.550458716,3.550458716,783.0,11259.0,840.0,1.0
2.0,78.0,15.0,8.0,12.0,6.0,0.666666667,40.0,0.0,2043.0,2003.0,20666.0,0.036036036,225.0,242.0,0.98005698,0.222222222,235.0,6.05,6.025641026000001,2134.0,45362.0,3035.0,1.0
1.0,3.0,1.0,1.0,3.0,0.0,0.0,52.0,236.0,1283.0,976.0,1688.0,0.072695035,379.0,123.0,0.9411764709999999,0.545454545,101.0,2.365384615,3.15625,502.0,18042.0,690.0,0.0
1.0,55.0,19.0,8.0,15.0,28.0,0.571428571,56.0,0.0,979.0,924.0,4231.0,0.0,116.0,160.0,1.018181818,0.8039215690000001,148.0,2.857142857,3.217391304,748.0,17025.0,928.0,1.0
2.0,4.0,1.0,2.0,4.0,0.0,0.0,23.0,0.0,296.0,282.0,218.0,0.736842105,39.0,51.0,0.670454545,0.913043478,49.0,2.217391304,2.333333333,348.0,5792.0,436.0,0.0
9.0,120.0,21.0,34.0,36.0,25.0,0.857142857,7.0,283.0,390.0,378.0,275.0,0.066666667,391.0,55.0,1.0,0.75,54.0,7.857142857,9.0,387.0,14624.0,551.0,1.0
1.0,46.0,9.0,13.0,14.0,12.0,0.666666667,4.0,-1.0,108.0,108.0,62.0,0.0,14.0,14.0,1.333333333,-1.0,14.0,3.5,3.5,225.0,5489.0,227.0,0.0
3.0,20.0,1.0,3.0,5.0,3.0,1.0,10.0,6.0,90.0,58.0,53.0,0.222222222,19.0,13.0,0.920634921,0.4,7.0,1.3,1.75,37.0,2462.0,40.0,0.0
0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,31.0,59.0,41.0,18.0,0.3,43.0,8.0,0.666666667,0.7142857140000001,6.0,1.142857143,1.2,18.0,306.0,34.0,0.0
1.0,46.0,9.0,7.0,19.0,3.0,0.75,4.0,34.0,102.0,102.0,31.0,0.333333333,53.0,13.0,0.791666667,1.0,13.0,3.25,3.25,690.0,21327.0,989.0,0.0
2.0,57.0,12.0,8.0,14.0,14.0,0.625,48.0,534.0,1116.0,1063.0,1992.0,0.054054054000000004,104.0,115.0,0.994877857,0.402777778,105.0,2.395833333,2.692307692,388.0,8258.0,437.0,0.0
4.0,22.0,3.0,8.0,3.0,0.0,0.0,47.0,120.0,1132.0,928.0,3933.0,0.17692307699999998,223.0,129.0,0.904347826,0.666666667,108.0,2.744680851,3.176470588,640.0,19667.0,781.0,0.0
9.0,25.0,3.0,9.0,17.0,10.0,0.8,23.0,0.0,737.0,644.0,984.0,0.110526316,52.0,50.0,0.954545455,0.428571429,31.0,2.173913043,3.1,748.0,17025.0,928.0,1.0
0.0,3.0,1.0,0.0,1.0,1.0,0.0,12.0,5.0,86.0,74.0,80.0,0.527272727,22.0,20.0,0.818181818,0.7692307690000001,18.0,1.6666666669999999,1.8,108.0,1339.0,136.0,0.0
3.0,5.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,11.0,11.0,3.0,1.0,2.0,1.0,0.0,0.333333333,1.0,1.0,1.0,40.0,1690.0,42.0,0.0
7.0,31.0,7.0,10.0,20.0,0.0,0.0,37.0,0.0,799.0,578.0,292.0,0.1,42.0,94.0,0.963541667,0.0,71.0,2.540540541,3.736842105,190.0,8318.0,262.0,1.0
1.0,14.0,2.0,2.0,1.0,2.0,1.0,8.0,1.0,104.0,104.0,88.0,0.0,17.0,9.0,0.0,0.0,9.0,1.125,1.125,454.0,23224.0,474.0,0.0
4.0,3.0,1.0,4.0,4.0,1.0,0.0,9.0,14.0,61.0,61.0,124.0,0.066666667,35.0,10.0,0.75,0.8888888890000001,10.0,1.111111111,1.111111111,124.0,2217.0,148.0,1.0
0.0,5.0,2.0,0.0,1.0,0.0,0.0,129.0,-1.0,1243.0,834.0,11362.0,0.028635682000000003,207.0,269.0,0.9859730109999999,-1.0,178.0,2.085271318,2.472222222,523.0,6037.0,728.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,37.0,16.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,1.0,326.0,5974.0,478.0,0.0
1.0,20.0,3.0,3.0,5.0,6.0,0.75,4.0,0.0,340.0,340.0,288.0,1.0,35.0,7.0,0.333333333,1.0,7.0,1.75,1.75,41.0,1045.0,75.0,0.0
3.0,25.0,4.0,4.0,8.0,16.0,0.4,143.0,0.0,3849.0,3849.0,129220.0,0.003740065,685.0,478.0,0.9859154929999999,1.0,478.0,3.342657343,3.342657343,756.0,17329.0,801.0,0.0
2.0,118.0,14.0,34.0,38.0,0.0,0.0,9.0,0.0,429.0,429.0,2.0,1.0,10.0,41.0,0.875,1.0,41.0,4.555555556,4.555555556,9.0,429.0,9.0,0.0
3.0,4.0,1.0,3.0,0.0,0.0,0.0,63.0,-1.0,192.0,119.0,0.0,0.0,63.0,63.0,1.016129032,0.0,43.0,1.0,1.0,380.0,5031.0,435.0,0.0
4.0,7.0,1.0,4.0,2.0,0.0,0.0,2.0,4.0,33.0,33.0,5.0,0.0,10.0,4.0,1.0,1.0,4.0,2.0,2.0,35.0,809.0,37.0,1.0
1.0,49.0,10.0,9.0,11.0,0.0,0.0,5.0,0.0,128.0,128.0,0.0,1.0,5.0,28.0,0.666666667,1.0,28.0,5.6,5.6,253.0,4401.0,270.0,0.0
0.0,30.0,7.0,2.0,7.0,14.0,0.571428571,2.0,0.0,53.0,53.0,28.0,1.0,9.0,8.0,1.0,1.0,8.0,4.0,4.0,690.0,21327.0,989.0,0.0
4.0,4.0,1.0,4.0,5.0,2.0,1.0,9.0,0.0,220.0,220.0,142.0,1.0,25.0,40.0,0.9,1.0,40.0,4.444444444,4.444444444,748.0,17025.0,928.0,0.0
1.0,3.0,1.0,1.0,1.0,2.0,1.0,25.0,25.0,688.0,688.0,772.0,0.0,31.0,60.0,1.041666667,1.0,60.0,2.4,2.4,219.0,3862.0,227.0,0.0
6.0,103.0,23.0,25.0,48.0,34.0,0.413793103,137.0,0.0,1806.0,1243.0,18092.0,0.437320335,337.0,242.0,0.916666667,0.655737705,181.0,1.7664233580000002,1.925531915,763.0,14143.0,1136.0,1.0
2.0,75.0,15.0,7.0,21.0,0.0,0.0,218.0,0.0,3856.0,3856.0,35562.0,0.00041406,314.0,774.0,0.9912023459999999,0.995238095,774.0,3.550458716,3.550458716,783.0,11259.0,840.0,1.0
0.0,3.0,1.0,0.0,1.0,2.0,1.0,36.0,18.0,580.0,542.0,1609.0,0.35416666700000005,93.0,73.0,0.76,0.9117647059999999,70.0,2.027777778,2.121212121,564.0,9554.0,584.0,0.0
3.0,16.0,1.0,4.0,10.0,8.0,0.5,14.0,18.0,132.0,56.0,221.0,0.35164835200000005,44.0,15.0,0.794871795,0.3125,6.0,1.071428571,1.2,208.0,5566.0,383.0,0.0
0.0,3.0,1.0,0.0,1.0,0.0,0.0,38.0,128.0,1271.0,1136.0,3345.0,0.034920635,215.0,111.0,0.98034398,0.64516129,96.0,2.921052632,3.096774194,640.0,19667.0,781.0,0.0
5.0,99.0,13.0,12.0,14.0,16.0,0.5,9.0,4.0,472.0,472.0,559.0,0.0,63.0,73.0,1.0,1.0,73.0,8.111111111,8.111111111,97.0,2553.0,103.0,1.0
1.0,22.0,5.0,3.0,3.0,0.0,0.0,24.0,0.0,669.0,669.0,0.0,0.0,24.0,251.0,1.0,0.923076923,251.0,10.45833333,10.45833333,33.0,943.0,34.0,0.0
1.0,116.0,21.0,6.0,21.0,9.0,0.5,43.0,85.0,2272.0,2205.0,11359.0,0.0,289.0,297.0,0.933333333,0.0,286.0,6.906976744,7.15,2134.0,45362.0,3035.0,1.0
1.0,3.0,1.0,1.0,2.0,0.0,0.0,45.0,0.0,948.0,868.0,728.0,0.047311828,72.0,139.0,0.972570533,0.41304347799999996,123.0,3.0888888889999997,4.24137931,311.0,6940.0,384.0,0.0
2.0,17.0,4.0,2.0,4.0,1.0,0.0,56.0,-1.0,1678.0,1460.0,5860.0,0.07267645,141.0,185.0,0.932467532,-1.0,164.0,3.303571429,3.904761905,502.0,18042.0,690.0,0.0
3.0,66.0,13.0,10.0,21.0,6.0,0.307692308,22.0,0.0,603.0,603.0,892.0,0.333333333,69.0,114.0,0.9642857140000001,1.0,114.0,5.181818182,5.181818182,32.0,928.0,32.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,-1.0,62.0,62.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,1.0,1.0,1247.0,18514.0,1653.0,0.0
0.0,1.0,1.0,0.0,-1.0,0.0,0.0,24.0,-1.0,373.0,347.0,218.0,0.21637426899999998,26.0,40.0,0.904347826,-1.0,37.0,1.6666666669999999,1.6818181819999998,219.0,3862.0,227.0,0.0
1.0,9.0,1.0,5.0,8.0,4.0,1.0,31.0,0.0,828.0,828.0,1106.0,0.0,44.0,213.0,0.666666667,1.0,213.0,6.870967742,6.870967742,54.0,1422.0,54.0,0.0
1.0,17.0,4.0,5.0,5.0,4.0,0.5,14.0,-1.0,84.0,84.0,154.0,0.0,17.0,22.0,0.0,-1.0,22.0,1.571428571,1.571428571,219.0,3862.0,227.0,0.0
1.0,36.0,6.0,6.0,12.0,6.0,0.5,4.0,112.0,118.0,118.0,35.0,1.0,175.0,12.0,0.833333333,1.0,12.0,3.0,3.0,289.0,8970.0,374.0,0.0
3.0,6.0,1.0,3.0,3.0,0.0,0.0,14.0,0.0,390.0,390.0,382.0,0.045454545,27.0,46.0,0.9538461540000001,1.0,46.0,3.285714286,3.285714286,194.0,4257.0,218.0,0.0
0.0,3.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,87.0,36.0,0.0,0.846153846,14.0,22.0,0.346153846,0.571428571,8.0,1.571428571,1.0,56.0,874.0,74.0,0.0
3.0,5.0,1.0,3.0,6.0,0.0,0.0,12.0,0.0,112.0,58.0,0.0,0.194444444,12.0,12.0,0.848484848,0.5,6.0,1.0,1.0,57.0,889.0,86.0,0.0
0.0,4.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,151.0,113.0,0.0,0.6,8.0,16.0,0.9285714290000001,0.428571429,12.0,2.0,3.0,60.0,1447.0,77.0,0.0
4.0,24.0,5.0,7.0,10.0,4.0,0.666666667,27.0,0.0,925.0,683.0,3010.0,0.27450980399999997,93.0,139.0,0.913461538,0.6,91.0,5.148148148,4.789473684,516.0,21006.0,599.0,0.0
1.0,4.0,1.0,1.0,2.0,0.0,0.0,42.0,0.0,741.0,643.0,414.0,0.24182076800000002,51.0,108.0,0.864915572,0.7435897440000001,93.0,2.5714285709999998,2.90625,482.0,16188.0,569.0,0.0
0.0,8.0,1.0,1.0,14.0,2.0,0.28571428600000004,33.0,5.0,458.0,434.0,1197.0,0.20652173899999998,89.0,83.0,0.880208333,0.884615385,79.0,2.515151515,2.633333333,168.0,3067.0,208.0,0.0
3.0,3.0,1.0,3.0,3.0,1.0,0.0,4.0,15.0,18.0,18.0,24.0,1.0,9.0,4.0,0.0,1.0,4.0,1.0,1.0,97.0,2639.0,106.0,0.0
7.0,14.0,1.0,7.0,16.0,0.0,0.0,27.0,35.0,1469.0,1413.0,542.0,0.09047619,103.0,99.0,0.9514170040000001,0.39130434799999997,85.0,3.666666667,6.538461538,748.0,17025.0,928.0,0.0
4.0,6.0,1.0,5.0,5.0,4.0,1.0,17.0,0.0,203.0,193.0,306.0,0.0,31.0,36.0,1.0625,0.818181818,34.0,2.1176470590000003,2.266666667,60.0,1447.0,77.0,0.0
3.0,25.0,7.0,6.0,15.0,12.0,0.5555555560000001,19.0,19.0,356.0,327.0,609.0,0.31868131899999996,67.0,73.0,0.740740741,0.846153846,67.0,3.842105263,4.466666667,748.0,17025.0,928.0,0.0
3.0,72.0,2.0,15.0,63.0,30.0,0.441176471,21.0,23.0,819.0,798.0,1009.0,0.23636363600000002,135.0,73.0,1.044575472,0.032407407,70.0,3.476190476,3.888888889,1112.0,20586.0,1786.0,0.0
3.0,21.0,4.0,8.0,10.0,4.0,1.0,222.0,57.0,5381.0,4111.0,44777.0,0.022038687,384.0,682.0,0.9833600929999999,0.637681159,539.0,3.072072072,3.546052632,1076.0,33993.0,1556.0,0.0
1.0,4.0,1.0,1.0,1.0,2.0,1.0,21.0,0.0,569.0,569.0,764.0,1.0,53.0,91.0,0.9117647059999999,1.0,91.0,4.333333333,4.333333333,54.0,1422.0,54.0,0.0
1.0,9.0,2.0,1.0,2.0,2.0,1.0,28.0,-1.0,188.0,162.0,54.0,0.005291005,29.0,29.0,0.962962963,-1.0,27.0,1.035714286,1.038461538,1247.0,18514.0,1653.0,0.0
3.0,6.0,1.0,3.0,4.0,2.0,1.0,27.0,-1.0,656.0,656.0,588.0,0.0,42.0,45.0,0.0,-1.0,45.0,1.6666666669999999,1.6666666669999999,415.0,12125.0,523.0,0.0
0.0,59.0,12.0,5.0,10.0,6.0,0.6,13.0,0.0,279.0,215.0,263.0,0.04444444400000001,26.0,43.0,0.944444444,1.0,31.0,3.307692308,2.583333333,2134.0,45362.0,3035.0,1.0
7.0,21.0,1.0,7.0,7.0,0.0,0.0,10.0,0.0,155.0,142.0,66.0,0.7333333329999999,13.0,12.0,0.7666666670000001,0.6,10.0,1.2,1.25,516.0,21006.0,599.0,1.0
3.0,21.0,8.0,10.0,10.0,0.0,0.0,11.0,0.0,339.0,339.0,62.0,0.0,16.0,45.0,1.1,1.0,45.0,4.090909091,4.090909091,783.0,11259.0,840.0,0.0
0.0,4.0,1.0,0.0,1.0,1.0,0.0,52.0,30.0,638.0,395.0,3864.0,0.0,140.0,63.0,1.019607843,0.647058824,38.0,1.211538462,1.085714286,265.0,7652.0,356.0,0.0
3.0,85.0,23.0,12.0,17.0,18.0,0.5,47.0,79.0,1913.0,1812.0,4405.0,0.154654655,279.0,240.0,0.959782609,0.75,227.0,5.106382979,5.820512821,516.0,21006.0,599.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,49.0,0.0,626.0,534.0,390.0,0.026595745,50.0,95.0,0.932291667,0.75,83.0,1.93877551,2.243243243,74.0,2325.0,88.0,0.0
3.0,5.0,1.0,3.0,6.0,0.0,0.0,2.0,0.0,22.0,22.0,0.0,1.0,2.0,2.0,2.0,0.4,2.0,1.0,1.0,40.0,1690.0,42.0,0.0
3.0,4.0,1.0,3.0,3.0,1.0,0.0,8.0,33.0,106.0,106.0,81.0,0.0,58.0,8.0,0.0,1.0,8.0,1.0,1.0,564.0,9554.0,584.0,0.0
4.0,95.0,12.0,16.0,20.0,10.0,1.0,12.0,0.0,380.0,307.0,162.0,0.5,24.0,49.0,0.727272727,0.625,40.0,4.083333333,5.0,265.0,7652.0,356.0,0.0
0.0,116.0,28.0,16.0,36.0,36.0,0.307692308,12.0,6.0,362.0,318.0,311.0,0.17857142899999998,62.0,49.0,0.924242424,0.545454545,44.0,4.083333333,6.285714286,11.0,578.0,19.0,1.0
0.0,1.0,1.0,0.0,3.0,0.0,0.0,12.0,0.0,29.0,17.0,0.0,0.17857142899999998,12.0,12.0,0.8909090909999999,0.7777777779999999,8.0,1.0,1.0,748.0,17025.0,928.0,0.0
0.0,18.0,3.0,2.0,2.0,2.0,1.0,92.0,10.0,1616.0,1163.0,11416.0,0.497297297,265.0,217.0,0.957142857,0.674418605,147.0,2.3586956519999998,2.161764706,763.0,14143.0,1136.0,0.0
4.0,27.0,2.0,4.0,17.0,2.0,0.5,9.0,539.0,286.0,286.0,152.0,1.0,19.0,14.0,0.842105263,1.0,14.0,1.5555555559999998,1.5555555559999998,193.0,6579.0,256.0,1.0
3.0,6.0,1.0,3.0,6.0,0.0,0.0,13.0,10.0,372.0,336.0,0.0,0.0,13.0,13.0,1.0,0.2,9.0,1.0,1.0,34.0,1229.0,42.0,0.0
3.0,31.0,8.0,7.0,22.0,8.0,0.5555555560000001,9.0,16.0,77.0,44.0,54.0,0.28571428600000004,25.0,19.0,0.8125,0.8888888890000001,11.0,2.111111111,1.375,193.0,6579.0,256.0,0.0
3.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,-1.0,16.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,748.0,17025.0,928.0,0.0
3.0,6.0,2.0,3.0,2.0,4.0,0.5,48.0,47.0,446.0,385.0,2834.0,0.18466899,82.0,73.0,0.901595745,0.7857142859999999,62.0,1.5208333330000001,1.631578947,763.0,14143.0,1136.0,0.0
2.0,7.0,3.0,3.0,3.0,2.0,1.0,218.0,0.0,3856.0,3856.0,35562.0,0.00041406,314.0,774.0,0.9912023459999999,0.995238095,774.0,3.550458716,3.550458716,783.0,11259.0,840.0,0.0
3.0,7.0,1.0,3.0,6.0,0.0,0.0,14.0,0.0,151.0,75.0,24.0,0.072727273,16.0,17.0,0.923076923,0.428571429,9.0,1.214285714,1.5,33.0,790.0,64.0,0.0
6.0,7.0,1.0,6.0,6.0,3.0,1.0,46.0,29.0,545.0,492.0,2913.0,0.057317072999999996,166.0,105.0,0.924444444,0.7777777779999999,90.0,2.282608696,2.5,748.0,17025.0,928.0,1.0
0.0,8.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,116.0,53.0,106.0,1.0,17.0,14.0,1.166666667,1.0,3.0,3.5,1.0,268.0,8188.0,296.0,0.0
1.0,3.0,1.0,1.0,2.0,0.0,0.0,8.0,522.0,235.0,187.0,40.0,0.2,15.0,12.0,0.904761905,0.166666667,5.0,1.5,1.6666666669999999,193.0,6579.0,256.0,0.0
0.0,3.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,585.0,499.0,704.0,0.302955665,52.0,89.0,0.886868687,0.6875,79.0,2.6176470590000003,3.291666667,311.0,6940.0,384.0,0.0
1.0,15.0,3.0,7.0,7.0,2.0,1.0,21.0,0.0,569.0,569.0,764.0,1.0,53.0,91.0,0.9117647059999999,1.0,91.0,4.333333333,4.333333333,54.0,1422.0,54.0,0.0
2.0,10.0,2.0,3.0,5.0,0.0,0.0,57.0,0.0,674.0,674.0,0.0,1.0,57.0,113.0,0.017857143,1.0,113.0,1.98245614,1.98245614,219.0,3862.0,227.0,0.0
1.0,15.0,2.0,4.0,6.0,2.0,0.5,6.0,0.0,68.0,54.0,10.0,1.0,8.0,8.0,0.4,0.833333333,6.0,1.333333333,1.2,33.0,790.0,64.0,0.0
4.0,14.0,2.0,7.0,10.0,2.0,1.0,25.0,0.0,312.0,304.0,670.0,0.833333333,41.0,62.0,0.7013888890000001,0.923076923,61.0,2.48,2.541666667,97.0,2639.0,106.0,1.0
2.0,9.0,2.0,3.0,3.0,2.0,1.0,20.0,0.0,358.0,358.0,260.0,0.065359477,26.0,58.0,0.7894736840000001,1.0,58.0,2.9,2.9,381.0,7829.0,395.0,0.0
0.0,3.0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,753.0,705.0,1110.0,0.103896104,82.0,96.0,0.9236111109999999,0.75862069,87.0,2.9090909089999997,3.3461538460000004,748.0,17025.0,928.0,0.0
0.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,347.0,156.0,350.0,0.14285714300000002,50.0,58.0,0.965309201,0.39024390200000003,23.0,1.45,1.210526316,73.0,1076.0,136.0,0.0
2.0,65.0,13.0,18.0,24.0,10.0,0.6,43.0,0.0,603.0,420.0,1266.0,0.057040997999999996,73.0,86.0,0.9523809520000001,0.58974359,61.0,2.0,2.2592592590000002,348.0,5792.0,436.0,1.0
1.0,5.0,1.0,1.0,2.0,2.0,1.0,10.0,16.0,187.0,161.0,100.0,0.35714285700000004,16.0,17.0,0.5555555560000001,0.8,14.0,1.7,1.75,564.0,9554.0,584.0,0.0
4.0,24.0,5.0,8.0,11.0,8.0,0.5,213.0,56.0,4827.0,3636.0,34819.0,0.022381636,373.0,576.0,0.9843300290000001,0.6237623760000001,447.0,2.704225352,3.0827586210000004,1076.0,33993.0,1556.0,0.0
3.0,4.0,1.0,3.0,5.0,2.0,0.666666667,9.0,17.0,77.0,77.0,152.0,0.166666667,30.0,12.0,0.9375,1.0,12.0,1.333333333,1.333333333,380.0,5031.0,435.0,0.0
4.0,32.0,3.0,13.0,15.0,6.0,0.333333333,16.0,272.0,573.0,527.0,632.0,0.346153846,377.0,46.0,0.904761905,0.647058824,42.0,2.875,3.230769231,387.0,14624.0,551.0,0.0
1.0,360.0,45.0,28.0,47.0,60.0,0.516129032,42.0,46.0,2014.0,1979.0,7535.0,0.186344239,235.0,256.0,0.972482802,0.75,252.0,6.095238095,6.461538462,516.0,21006.0,599.0,1.0
0.0,4.0,1.0,0.0,1.0,1.0,0.0,56.0,30.0,720.0,498.0,4584.0,0.0,127.0,58.0,1.018181818,0.666666667,40.0,1.035714286,1.052631579,265.0,7652.0,356.0,0.0
5.0,122.0,17.0,37.0,46.0,35.0,0.583333333,21.0,194.0,480.0,383.0,573.0,0.258333333,295.0,48.0,0.85,0.625,40.0,2.285714286,2.666666667,1076.0,33993.0,1556.0,1.0
1.0,3.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,66.0,44.0,77.0,0.5,18.0,10.0,0.75,0.75,8.0,2.0,2.0,82.0,906.0,90.0,0.0
7.0,32.0,5.0,10.0,15.0,0.0,0.5,1.0,576.0,35.0,35.0,0.0,1.0,3.0,5.0,0.0,1.0,5.0,5.0,5.0,193.0,6579.0,256.0,1.0
12.0,198.0,40.0,42.0,52.0,37.0,0.4,37.0,237.0,997.0,800.0,1135.0,0.131182796,368.0,107.0,0.956790123,0.538461538,89.0,2.891891892,3.56,502.0,18042.0,690.0,1.0
5.0,7.0,1.0,5.0,10.0,0.0,0.0,1.0,0.0,20.0,20.0,0.0,1.0,1.0,1.0,0.0,0.166666667,1.0,1.0,1.0,40.0,1690.0,42.0,0.0
1.0,59.0,12.0,7.0,16.0,10.0,0.625,43.0,46.0,2197.0,2177.0,7741.0,0.23076923100000002,260.0,281.0,0.96577381,0.642857143,278.0,6.534883721,6.95,516.0,21006.0,599.0,1.0
0.0,25.0,5.0,6.0,7.0,2.0,1.0,99.0,-1.0,1186.0,1081.0,13341.0,0.013955617,216.0,191.0,0.976530612,-1.0,173.0,1.929292929,2.035294118,523.0,6037.0,728.0,0.0
3.0,5.0,1.0,3.0,6.0,0.0,0.0,2.0,0.0,22.0,22.0,0.0,1.0,2.0,2.0,2.0,0.4,2.0,1.0,1.0,40.0,1690.0,42.0,0.0
3.0,5.0,1.0,3.0,3.0,0.0,0.0,45.0,0.0,411.0,342.0,440.0,0.035940803,51.0,49.0,0.8863636359999999,0.8666666670000001,43.0,1.0888888890000001,1.102564103,543.0,20854.0,812.0,0.0
1.0,76.0,14.0,15.0,15.0,0.0,0.0,21.0,0.0,787.0,787.0,162.0,0.035087718999999996,25.0,86.0,0.97,1.0,86.0,4.095238095,4.095238095,783.0,11259.0,840.0,1.0
3.0,16.0,3.0,5.0,9.0,0.0,0.0,9.0,3.0,98.0,98.0,32.0,0.3,15.0,14.0,0.819444444,1.0,14.0,1.5555555559999998,1.5555555559999998,748.0,17025.0,928.0,0.0
2.0,55.0,12.0,9.0,18.0,10.0,0.4,22.0,0.0,467.0,432.0,336.0,0.514285714,31.0,63.0,0.666666667,0.954545455,58.0,2.8636363639999995,2.761904762,197.0,3899.0,208.0,0.0
0.0,3.0,1.0,0.0,2.0,3.0,1.0,13.0,0.0,82.0,82.0,328.0,0.681818182,28.0,15.0,0.291666667,1.0,15.0,1.153846154,1.153846154,39.0,460.0,39.0,0.0
2.0,6.0,2.0,2.0,3.0,0.0,0.0,191.0,-1.0,3951.0,2220.0,3812.0,0.019057913,208.0,396.0,0.9845112779999999,-1.0,243.0,2.0732984290000003,2.730337079,174.0,5920.0,290.0,0.0
2.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,9.0,9.0,3.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,523.0,6037.0,728.0,0.0
0.0,38.0,9.0,4.0,8.0,4.0,0.5,65.0,0.0,1179.0,875.0,7531.0,0.069381599,159.0,154.0,0.966145833,0.666666667,104.0,2.369230769,2.363636364,2134.0,45362.0,3035.0,0.0
0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,68.0,44.0,48.0,0.28571428600000004,27.0,9.0,0.8125,0.5555555560000001,6.0,1.0,1.0,335.0,6879.0,703.0,0.0
1.0,42.0,7.0,7.0,13.0,8.0,0.5,2.0,0.0,77.0,77.0,36.0,0.0,11.0,15.0,2.0,1.0,15.0,7.5,7.5,748.0,17025.0,928.0,0.0
5.0,245.0,39.0,20.0,34.0,22.0,0.7692307690000001,17.0,19.0,787.0,770.0,672.0,0.141666667,69.0,87.0,0.9285714290000001,0.9411764709999999,84.0,5.117647058999999,5.25,482.0,16188.0,569.0,1.0
3.0,138.0,37.0,18.0,20.0,8.0,0.666666667,28.0,157.0,977.0,901.0,559.0,0.16239316199999998,231.0,143.0,0.8962962959999999,0.6190476189999999,137.0,5.1071428569999995,6.227272727000001,640.0,19667.0,781.0,1.0
3.0,83.0,15.0,4.0,11.0,10.0,0.4,12.0,-1.0,321.0,321.0,262.0,0.0,19.0,42.0,1.0909090909999999,-1.0,42.0,3.5,3.5,29.0,613.0,30.0,0.0
3.0,26.0,11.0,7.0,7.0,0.0,0.0,98.0,516.0,1350.0,995.0,9678.0,0.071103983,185.0,277.0,0.980277902,0.6,203.0,2.826530612,2.85915493,322.0,6298.0,410.0,0.0
7.0,29.0,2.0,7.0,16.0,2.0,1.0,27.0,0.0,925.0,683.0,3010.0,0.27450980399999997,93.0,139.0,0.913461538,0.6,91.0,5.148148148,4.789473684,516.0,21006.0,599.0,1.0
8.0,7.0,1.0,9.0,9.0,4.0,1.0,46.0,29.0,545.0,492.0,2913.0,0.057317072999999996,166.0,105.0,0.924444444,0.7777777779999999,90.0,2.282608696,2.5,748.0,17025.0,928.0,1.0
3.0,5.0,1.0,3.0,5.0,2.0,1.0,3.0,0.0,29.0,29.0,12.0,0.0,5.0,3.0,1.333333333,0.0,3.0,1.0,1.0,756.0,17329.0,801.0,0.0
3.0,26.0,8.0,5.0,10.0,2.0,1.0,31.0,0.0,828.0,828.0,1106.0,0.0,44.0,213.0,0.666666667,1.0,213.0,6.870967742,6.870967742,54.0,1422.0,54.0,0.0
3.0,11.0,1.0,4.0,4.0,4.0,1.0,25.0,0.0,545.0,545.0,1728.0,0.0,41.0,25.0,0.0,1.0,25.0,1.0,1.0,1247.0,18514.0,1653.0,0.0
0.0,5.0,1.0,0.0,0.0,2.0,1.0,11.0,14.0,85.0,85.0,150.0,0.0,37.0,11.0,0.0,1.0,11.0,1.0,1.0,35.0,809.0,37.0,0.0
